"","id_student","code_presentation","dataplus","forumng","glossary","homepage","oucollaborate","oucontent","resource","subpage","url","final_result"
"48",135335,"2013J",0,0,0,2.33333333333333,0,2.53846153846154,0,1,0,"Withdrawn"
"49",135335,"2014J",0,0,0,1.6,0,2.33333333333333,0,1,0,"Withdrawn"
"50",135400,"2013J",0,1.4,0,2.65217391304348,0,4.38235294117647,1,1.70833333333333,1.2,"Withdrawn"
"51",135400,"2014J",0,1,0,2.25,0,6.67647058823529,1,1.26086956521739,1.6,"Pass"
"52",135471,"2014J",3,2.10344827586207,1,3.4251968503937,0,4.84126984126984,1.625,1.49333333333333,1.35555555555556,"Distinction"
"53",137873,"2013J",2,3.29151291512915,0,5.54255319148936,0,7.05116279069767,1.17391304347826,1.62809917355372,1.39130434782609,"Pass"
"54",139033,"2014J",0,1.75,0,3.5,1,3.41322314049587,1.14285714285714,1.55882352941176,1.2,"Fail"
"55",1398979,"2014J",2.375,3.64334085778781,3,4.47938144329897,0,2.31547619047619,1.57894736842105,1.30188679245283,1.15384615384615,"Withdrawn"
"56",1401935,"2013J",0,3.48387096774194,0,2.04166666666667,0,3.25,1,2.14285714285714,0,"Fail"
"57",1402638,"2013J",0,2.04166666666667,1.33333333333333,3.02739726027397,0,4.26785714285714,1,1.29032258064516,1.2,"Pass"
"58",141355,"2013J",3.5,3.4921875,0,2.98863636363636,0,3.38311688311688,1.35714285714286,1.74509803921569,1.5,"Pass"
"59",141377,"2013J",1,6.25,2,3.66666666666667,0,3,2,2.7,0,"Withdrawn"
"60",141377,"2014J",0,3.07692307692308,0,3.82758620689655,0,3.02222222222222,1.3,2.25,3,"Pass"
"61",1414443,"2013J",4.5,2.96629213483146,1.75,9.44186046511628,1,6.43225806451613,1.1304347826087,2.09615384615385,3.14285714285714,"Fail"
"62",141506,"2014J",0,3.4,6,3.73076923076923,0,2.82857142857143,1.14285714285714,2.29411764705882,2.33333333333333,"Fail"
"63",142326,"2013J",4.5,2.93798449612403,0,5.28421052631579,0,3.70634920634921,1.07692307692308,1.86813186813187,2.21276595744681,"Pass"
"64",144801,"2013J",1,3.09925925925926,1,5.285,1,4.63048498845266,1.06,1.85,1.41237113402062,"Pass"
"65",145130,"2013J",0,2.88235294117647,0,2.84848484848485,0,3.41772151898734,1.25,2.41666666666667,0,"Pass"
"66",1456619,"2013J",0,4.14583333333333,0,3.90909090909091,1,4.16129032258065,1.1,1.7,1.25,"Withdrawn"
"67",1456619,"2014J",0,2.8695652173913,4,3.29032258064516,0,5.57831325301205,1,1.62068965517241,1.25,"Withdrawn"
"68",146188,"2013J",0,1.89473684210526,0,4.58064516129032,2,4.07792207792208,1.08333333333333,1.75,1,"Fail"
"69",146503,"2014J",0,2.04761904761905,1,1.74193548387097,0,2.13333333333333,1,1.45833333333333,1.25,"Pass"
"70",1465690,"2013J",3.5,2.56277056277056,1,5.04242424242424,1,5.41013824884793,1.06451612903226,1.83582089552239,2,"Pass"
"71",1471214,"2014J",5,4.95121951219512,0,2.6969696969697,0,5.71323529411765,1,1.46153846153846,1.84615384615385,"Pass"
"72",1472925,"2013J",2,3.34328358208955,3,5.17021276595745,0,5.75757575757576,1.14285714285714,1.96666666666667,1.81818181818182,"Fail"
"73",1472925,"2014J",0,5.05882352941176,0,3,0,5.28260869565217,1.11111111111111,2.30769230769231,2.44444444444444,"Pass"
"74",147756,"2013J",0,4.3,0,2.56164383561644,0,3.08695652173913,1.11111111111111,1.3,1.25,"Fail"
"75",147756,"2014J",1,2.79545454545455,5.33333333333333,2.35,0,3.94047619047619,1.26315789473684,1.48780487804878,0,"Pass"
"76",147793,"2013J",0,4.30769230769231,0,3.88888888888889,0,5,1,2,0,"Withdrawn"
"77",1484804,"2014J",0,1.78571428571429,0,3.19526627218935,0,3.93989071038251,1.16666666666667,1.66233766233766,1.26666666666667,"Pass"
"78",1488959,"2013J",2.33333333333333,4.79885057471264,0,4.0863309352518,2,6.25083612040134,1.27272727272727,2.35087719298246,1.72972972972973,"Pass"
"79",148993,"2013J",3,2.99658703071672,1,3.79245283018868,0,4.77358490566038,1.14285714285714,1.70967741935484,1.44444444444444,"Withdrawn"
"80",148993,"2014J",0,2.50663716814159,0,3.29861111111111,0,3.73611111111111,1.0625,1.75,1.2,"Pass"
"81",149741,"2014J",2,4,3,4.14583333333333,2.5,5.0762331838565,1.125,2.09836065573771,1.88888888888889,"Pass"
"82",149962,"2014J",0,2.16,0,1.3125,0,3.17647058823529,1,1.11111111111111,1,"Pass"
"83",1511033,"2014J",3,0,0,4.63888888888889,0,3.5632183908046,1.11111111111111,3.16216216216216,2.66666666666667,"Pass"
"84",151358,"2013J",0,1.5,0,1.78947368421053,0,4.69230769230769,1,1.85714285714286,2.5,"Pass"
"85",151587,"2014J",0,2,0,3.36842105263158,1,2.21875,1,1.27272727272727,0,"Withdrawn"
"86",1518989,"2013J",3,3.23204419889503,0,4.56390977443609,1,5.57377049180328,1.08333333333333,1.64473684210526,1.68,"Pass"
"87",152668,"2014J",0,2.36585365853659,0,4.82352941176471,0,3.80769230769231,1,1.75,2,"Withdrawn"
"88",155550,"2013J",0,2.60975609756098,0,4.1358024691358,0,5.31612903225806,1.33333333333333,2.06410256410256,1.75,"Pass"
"89",155854,"2013J",5,2.55045871559633,0,5.045,1,5.5595567867036,1.57894736842105,1.85365853658537,1,"Pass"
"90",155984,"2013J",1,4.03846153846154,0,4.475,1,5.42028985507246,1.58333333333333,1.88888888888889,1.58333333333333,"Withdrawn"
"91",155984,"2014J",3,2.3,0,4.41237113402062,0,3.48987854251012,1,1.83333333333333,1.975,"Pass"
"92",157568,"2013J",4,2,0,3.29885057471264,1,5.36585365853659,1,1.796875,1.68888888888889,"Pass"
"93",1576513,"2014J",3.4,5.77639296187683,0,15.1678321678322,1,5.45905172413793,2.50588235294118,2.25842696629213,2.7008547008547,"Distinction"
"94",158707,"2014J",3,5.68489583333333,3,10.1020408163265,0,4.625,1.14285714285714,2.25,2.5,"Withdrawn"
"95",159954,"2013J",0,2.36764705882353,1,4.06349206349206,1,5.81981981981982,1,1.59574468085106,1.66666666666667,"Withdrawn"
"96",159954,"2014J",0,1.60869565217391,1,2.88235294117647,0,3.83333333333333,1.18518518518519,1.30434782608696,1,"Withdrawn"
"97",1609002,"2014J",3,1.475,0,2.94174757281553,3,3.52258064516129,2.55555555555556,1.59459459459459,1.38095238095238,"Pass"
"98",1618738,"2013J",0,7.375,1,5.11111111111111,0,6.02739726027397,1.0625,2.45454545454545,1,"Pass"
"99",1620151,"2013J",2,2.29824561403509,8,4.61363636363636,2.4,7.61333333333333,1.1,2.59090909090909,1,"Fail"
"100",1626710,"2013J",4.6,3.03833515881709,2,5.06103286384977,0,5.89416058394161,1.625,2.12781954887218,1.84883720930233,"Distinction"
"101",1629771,"2014J",1,1.91836734693878,1,2.6,0,3.41269841269841,1.25,1.26470588235294,1,"Distinction"
"102",1640609,"2013J",4,3.07602339181287,3,4.81497797356828,0,5.15813953488372,1.09090909090909,1.82432432432432,1.47916666666667,"Pass"
"103",164259,"2013J",0,2.20833333333333,0,2.35294117647059,0,2.48387096774194,1.14285714285714,1.42372881355932,1.40909090909091,"Pass"
"104",164944,"2014J",0,2.41258741258741,1,2.28925619834711,0,2.68421052631579,1,1.50877192982456,1.61111111111111,"Pass"
"105",165226,"2014J",0,3.94444444444444,0,6.63333333333333,1,6.38947368421053,1.22222222222222,2.77777777777778,1.36842105263158,"Fail"
"106",1676594,"2014J",0,1.5,0,4.57142857142857,0,8.07692307692308,1.25,2.5,0,"Withdrawn"
"107",167906,"2013J",1,2.02877697841727,0,4.3469387755102,0,3.64375,1,1.86567164179104,2.04878048780488,"Pass"
"108",167961,"2014J",3,2.96341463414634,5,3.54098360655738,1.125,4.68235294117647,1.5,1.53012048192771,1.94230769230769,"Pass"
"109",1686521,"2013J",0,2.075,0,6.13793103448276,0,4.73076923076923,1.3,1.80434782608696,1.66666666666667,"Withdrawn"
"110",1686551,"2014J",0,1.61428571428571,0,3.18867924528302,1.5,4.33333333333333,1.21428571428571,1.70588235294118,1.28571428571429,"Withdrawn"
"111",168936,"2013J",6,1.92957746478873,0,3.19047619047619,0,4.23809523809524,1,1.2258064516129,1.21428571428571,"Pass"
"112",1689639,"2014J",0,3.1070110701107,9,4.71084337349398,0,3.76377952755906,1.6,2.14583333333333,2.21739130434783,"Withdrawn"
"113",1715896,"2014J",3.66666666666667,3.50998824911868,1,6.38693467336683,1,3.55102040816327,1.38095238095238,1.90740740740741,1.38461538461538,"Pass"
"114",172112,"2013J",0,1.47093023255814,1,2.4765625,0,4.34334763948498,1.76923076923077,2.10526315789474,2.41818181818182,"Pass"
"115",1721270,"2014J",0,2.64,0,1.97727272727273,0,5.11111111111111,1.83333333333333,1.52631578947368,1.28571428571429,"Pass"
"116",172797,"2013J",3,4.55555555555556,1,5.24418604651163,0,5.35668789808917,1.16,2.21875,1.47058823529412,"Pass"
"117",1729319,"2013J",2,2.46779661016949,0,5.00819672131148,0,6.42682926829268,1.44736842105263,1.97916666666667,2.375,"Pass"
"118",174024,"2014J",1.5,1,0,2.89473684210526,0,6.47,1.14285714285714,1.52173913043478,1.16666666666667,"Pass"
"119",174094,"2014J",1,2.74193548387097,0,4.37387387387387,1,4.9585798816568,1.33333333333333,2.21052631578947,2.50649350649351,"Pass"
"120",1746134,"2013J",0,2.38888888888889,1.75,3.09859154929577,0,4.71830985915493,1.2972972972973,2.32926829268293,1.57894736842105,"Pass"
"121",174745,"2014J",0,3.0126582278481,1,4.32608695652174,0,6.90384615384615,1.1,2.42424242424242,2,"Pass"
"122",174782,"2013J",2.5,3.37627118644068,0,5.23694779116466,1.5,5.24232081911263,1.1875,2.36974789915966,2.35064935064935,"Pass"
"123",175392,"2013J",2,2.92468619246862,0,4.57360406091371,0,5.71195652173913,1.75609756097561,1.83962264150943,1.98412698412698,"Pass"
"124",175447,"2014J",1,2.73449612403101,1,3.71084337349398,0,3.60544217687075,1,1.47887323943662,1.25806451612903,"Pass"
"125",175772,"2014J",0,5.1443661971831,1,8.36111111111111,0,5.7448275862069,1.09090909090909,2.23076923076923,1.15789473684211,"Withdrawn"
"126",1757766,"2014J",3.5,1.92307692307692,0,3.66433566433566,0,6.74924471299094,1.20833333333333,1.86407766990291,1.796875,"Pass"
"127",1758449,"2013J",1,3.91515151515152,0,6.02857142857143,1,6,1.33333333333333,1.84,1.58620689655172,"Withdrawn"
"128",175932,"2013J",2.6,2.86666666666667,0,3.72916666666667,0,7.82236842105263,1.33333333333333,2.34782608695652,1.47368421052632,"Pass"
"129",175991,"2013J",0,1.85714285714286,0,2.11764705882353,0,4.33333333333333,0,2.3,1,"Fail"
"130",1763015,"2013J",1,16.2,0,24.6666666666667,0,23.3333333333333,1.33333333333333,6.83333333333333,3,"Withdrawn"
"131",1765788,"2013J",1,2.14467592592593,1,5.44642857142857,0,7.76970954356846,1.3859649122807,1.92647058823529,1.85714285714286,"Pass"
"132",1773377,"2014J",0,1.57142857142857,0,2.52459016393443,0,3.87619047619048,1.3,1.40425531914894,2.33333333333333,"Pass"
"133",1799111,"2014J",0,2.14,0,2.91089108910891,0,3.03174603174603,1,1.52,1.09090909090909,"Pass"
"134",1801229,"2013J",3,4.93055555555556,0,2.85185185185185,0,5.2027972027972,1.2,1.32608695652174,2,"Pass"
"135",1801641,"2013J",0,1.69230769230769,0,2.09756097560976,0,5.59615384615385,1.22222222222222,2.58823529411765,2.5,"Pass"
"136",180753,"2013J",3,2.45047923322684,0,2.36666666666667,0,2.95217391304348,1.09090909090909,1.28301886792453,1.2,"Pass"
"137",181316,"2013J",1,2.90384615384615,1,2.78947368421053,0,5.4,1,1.58823529411765,1.25,"Withdrawn"
"138",1818673,"2014J",0,2.04,0,2.96153846153846,0,4.05,1,1.71428571428571,1.25,"Fail"
"139",183057,"2014J",1,2.91044776119403,1,4.3030303030303,0,4.01612903225806,1.26315789473684,2.3,1.42857142857143,"Pass"
"140",183096,"2013J",3,2.168,0,3.38793103448276,0,5.70555555555556,1.0625,2.40845070422535,2.44736842105263,"Pass"
"141",1839386,"2014J",0,3,0,3.06666666666667,0,4.04761904761905,1,1.44444444444444,2,"Withdrawn"
"142",183947,"2013J",0,2.59821428571429,1,3.32075471698113,0,3.14285714285714,1.27586206896552,1.29545454545455,2,"Pass"
"143",184271,"2013J",4.5,1.8169014084507,1,2.61946902654867,1,3.34166666666667,1.08333333333333,1.60714285714286,1,"Pass"
"144",1847830,"2013J",0,3.69444444444444,0,6.19747899159664,1,4.42528735632184,1,2.41379310344828,1.57894736842105,"Pass"
"145",185350,"2014J",0,5.4,0,2.04,0,3.55882352941176,1,1.43478260869565,0,"Fail"
"146",185439,"2013J",0,2.4375,1,5,2,6.94444444444444,1.6,2.27777777777778,1,"Fail"
"147",1860318,"2013J",5.5,4.24585987261147,0,6.15350877192982,1,4.59832635983264,1.30769230769231,1.875,2,"Pass"
"148",186149,"2013J",1.33333333333333,2.7741935483871,1,4.27522935779816,5.5,7.11904761904762,1.02777777777778,1.84848484848485,1.47272727272727,"Pass"
"149",187100,"2013J",2.5,3.89298454221165,0,9.27705627705628,0,4.24579831932773,1.13636363636364,3.41826923076923,2.69718309859155,"Distinction"
"150",188278,"2013J",0,2.27586206896552,0,7.65957446808511,1.5,5.02803738317757,1,2.3859649122807,2.06666666666667,"Withdrawn"
"151",188278,"2014J",3.5,2.03010033444816,0,4.86075949367089,2,3.24421593830334,1,1.63576158940397,1.82758620689655,"Pass"
"152",1889511,"2013J",5,2.85344827586207,0,3.90816326530612,0,3.28333333333333,1.5625,1.88095238095238,1.5,"Pass"
"153",1889577,"2013J",0,2.2258064516129,0,3.58730158730159,1,4.06611570247934,1,1.71153846153846,1.5,"Pass"
"154",1894188,"2013J",3.66666666666667,2.2,2,3.73684210526316,0,15.9730941704036,1.36363636363636,2.03921568627451,1.125,"Pass"
"155",189879,"2013J",5,3.30645161290323,0,4.59523809523809,1,3.9037037037037,1.14285714285714,2.08474576271186,2.53333333333333,"Pass"
"156",192183,"2013J",4.5,2.47107438016529,0,3.96590909090909,0,6.04635761589404,1,1.91071428571429,1.92592592592593,"Pass"
"157",1926668,"2014J",3.57142857142857,2.9,0,3.35897435897436,0,5.26523297491039,1.27777777777778,1.78823529411765,1.95238095238095,"Pass"
"158",1938355,"2013J",2.66666666666667,2.76530612244898,0,3.27210884353741,0,4.36842105263158,1.25,2.07142857142857,1.61904761904762,"Pass"
"159",1942396,"2013J",0,2.48387096774194,0,3.02127659574468,0,3.91836734693878,1.2,1.72,1.42857142857143,"Pass"
"160",1947156,"2014J",4,2.10402684563758,0,4.3047619047619,1.66666666666667,5,1.11111111111111,1.74193548387097,1.83720930232558,"Pass"
"161",195262,"2013J",5,4.37662337662338,0,5.24137931034483,1,7.44,1.16666666666667,2.23684210526316,2.71428571428571,"Withdrawn"
"162",1967783,"2014J",10,3.04326923076923,0,3.84705882352941,0,4.35714285714286,1.16666666666667,2.02857142857143,1.1,"Pass"
"163",1970390,"2013J",2.16666666666667,5.05458290422245,2.5,16.6880733944954,1,3.80786026200873,1.26,2.39086294416244,2.84615384615385,"Withdrawn"
"164",1970390,"2014J",1.5,4.14105793450882,0,5.87162162162162,0,2.87608069164265,1.2,1.67567567567568,1.27272727272727,"Pass"
"165",1975209,"2014J",0,2.2037037037037,5.33333333333333,4.18471337579618,0,6.89189189189189,2.26315789473684,1.93,1.7906976744186,"Pass"
"166",1976139,"2013J",3,2.16666666666667,0,4.08333333333333,0,3.70666666666667,1.14285714285714,2.37837837837838,1.22222222222222,"Pass"
"167",199636,"2014J",2,2.51020408163265,0,3.88888888888889,0,4.80912863070539,1.40740740740741,1.56338028169014,1.60606060606061,"Pass"
"168",199897,"2014J",1,1.84444444444444,0,3.50793650793651,2,4.00634920634921,1.26923076923077,1.40366972477064,1.94871794871795,"Pass"
"169",200804,"2014J",0,3.39583333333333,0,1.94339622641509,1,3.59880239520958,1.07692307692308,1.37931034482759,1.16666666666667,"Pass"
"170",200860,"2013J",0,1.43636363636364,0,2.45679012345679,0,2.6,1,1.88888888888889,1,"Pass"
"171",2010232,"2014J",3,3.34724857685009,6,7.12837837837838,2,4.13358778625954,1.225,1.7625,1.66666666666667,"Pass"
"172",2011876,"2013J",16,2.93548387096774,1,3.85185185185185,1,4.13218390804598,1.09090909090909,2.44927536231884,1.6,"Pass"
"173",2012966,"2013J",0,3.25925925925926,0,3.5,0,5.37209302325581,1.15384615384615,2.04347826086957,1.25,"Pass"
"174",202635,"2013J",0,3.67114093959732,0,6.43478260869565,2.66666666666667,7.75384615384615,1,2.31578947368421,1.57142857142857,"Withdrawn"
"175",2045084,"2014J",0,2.21428571428571,0,5.46153846153846,0,5.4,1.59375,1.82352941176471,1.4,"Fail"
"176",2051699,"2013J",2,4.83333333333333,0,4.52173913043478,1,4.97714285714286,1.25,2.4375,1.66666666666667,"Pass"
"177",205350,"2013J",4,3.58333333333333,0,3.06363636363636,1.33333333333333,3.17032967032967,2.18518518518519,1.5,1.26923076923077,"Pass"
"178",205494,"2014J",0,5.33333333333333,0,2.68965517241379,0,6.87179487179487,1,1.96296296296296,2.06666666666667,"Pass"
"179",205719,"2013J",0,1.625,0,2.53125,0,4.94871794871795,1,1.30434782608696,1.1,"Fail"
"180",2057803,"2014J",0,3.84793388429752,0,4.46258503401361,0,5.21212121212121,1.55555555555556,2.08,2.4,"Pass"
"181",2062879,"2013J",5.66666666666667,3.22330097087379,0,3.0551724137931,0,4.28215767634855,1.4,1.7375,1.45283018867925,"Fail"
"182",2065691,"2013J",0,3,1,13.1470588235294,0,5.55223880597015,1,2.88679245283019,3.5,"Withdrawn"
"183",2073016,"2013J",0,2.03389830508475,0,2.91935483870968,3,4.6125,1.14285714285714,1.375,1.48780487804878,"Withdrawn"
"184",2073016,"2014J",0,2,0,2.25,0,3.72727272727273,1,1.33333333333333,1,"Fail"
"185",2080474,"2013J",2.75,3.10909090909091,0,2.75641025641026,0,5.17777777777778,1,1.51020408163265,1.38095238095238,"Pass"
"186",2083877,"2013J",0,2.64285714285714,0,3.23076923076923,0,3.2258064516129,1.125,1.66666666666667,1.625,"Pass"
"187",2084066,"2013J",0,4.83838383838384,0,3.47674418604651,2,5.15422885572139,2.44444444444444,2.14893617021277,1.27272727272727,"Fail"
"188",2085209,"2014J",3.75,2.58298755186722,0,6.52988047808765,1,7.18537859007833,1.27272727272727,1.86394557823129,2.32941176470588,"Pass"
"189",2086400,"2014J",4,1.77533039647577,0,3.94017094017094,0,3.50385604113111,1.21739130434783,1.62121212121212,1.55339805825243,"Pass"
"190",2104505,"2013J",0,4.9375,0,2.64150943396226,0,5.03846153846154,1.5,1.96428571428571,1.5625,"Pass"
"191",2122180,"2013J",5,4.17791411042945,5,5.65131578947368,3,6.35612535612536,1.45833333333333,1.72413793103448,1.58064516129032,"Distinction"
"192",2139353,"2013J",7,2.40740740740741,0,1.97368421052632,0,4.50704225352113,1.21428571428571,2.02439024390244,2.12698412698413,"Withdrawn"
"193",2139353,"2014J",5,2.11764705882353,0,1.56060606060606,0,4.83734939759036,1,1.64814814814815,1.975,"Pass"
"194",2143752,"2013J",0,2.31578947368421,0,4.76543209876543,1,7.82269503546099,1.85714285714286,3.4,3.44444444444444,"Pass"
"195",2146792,"2013J",7.75,2.40322580645161,0,2.45212765957447,0,4.46913580246914,1.2,2.125,1.11111111111111,"Pass"
"196",2148681,"2014J",4.5,7.83695652173913,0,3.66666666666667,1,5.30051813471503,1.33333333333333,1.69642857142857,1.86666666666667,"Pass"
"197",2149225,"2013J",0,5.125,1,5.25,0,4.41666666666667,1.11111111111111,2.27272727272727,1,"Withdrawn"
"198",2153153,"2013J",3,2.52141057934509,0,5.08181818181818,2,7.17167381974249,1,2,2.08333333333333,"Pass"
"199",2155014,"2013J",0,7.27450980392157,1,3.03571428571429,4,6.328125,1,1.48717948717949,1.41666666666667,"Pass"
"200",2158048,"2014J",6,3.71794871794872,0,6.63636363636364,0,7.67741935483871,1.33333333333333,2.0952380952381,1.8,"Withdrawn"
"201",2158196,"2014J",1,3.75925925925926,2,5.09523809523809,0,3.02127659574468,1.0625,2.1,2.45454545454545,"Withdrawn"
"202",2164705,"2013J",0,2.78947368421053,0,2.36363636363636,0,4.10344827586207,1,2.25,1.33333333333333,"Fail"
"203",2165164,"2014J",2.5,1.70334928229665,0,3.07758620689655,1.75,4.58083832335329,1.11111111111111,1.70833333333333,1.3448275862069,"Pass"
"204",2168833,"2014J",0,0,0,1.33333333333333,0,2,0,1,0,"Withdrawn"
"205",2171627,"2013J",3.25,2.65806451612903,0,2.98630136986301,1,5.72727272727273,1.06666666666667,1.42857142857143,1.25,"Pass"
"206",2182846,"2013J",5.5,2.60900473933649,0,3.57317073170732,0,4.85770750988142,1.27777777777778,1.72857142857143,1.3125,"Pass"
"207",2194100,"2013J",0,3.72631578947368,0,3.24210526315789,0,4.39130434782609,1,1.98876404494382,1.62962962962963,"Pass"
"208",2197016,"2013J",3,3.25842696629213,0,3.66666666666667,0,5.29078014184397,1,1.47619047619048,1.24390243902439,"Pass"
"209",2207874,"2014J",0,5.73684210526316,0,3,0,2.61538461538462,1.25,1.72222222222222,1.33333333333333,"Fail"
"210",2208424,"2013J",1,2.41880341880342,1,3.84848484848485,1,4.47191011235955,1.375,1.53571428571429,1.25925925925926,"Pass"
"211",2229865,"2013J",6.83333333333333,3.74632352941176,0,3.89880952380952,1,4.91978609625668,1.21951219512195,2.32394366197183,2.34042553191489,"Pass"
